Rxn name	Rxn description	Formula	Gene-reaction association	Reversible	LB	UB	Objective
r_2157No1	elongase II or III (3-oxoicosanoyl-CoA) (No1)	2.7778e-06 prot_P25358[c] + pmet_r_2157[erm]  <=> s_2784[erm] + s_2785[erm] + s_2792[erm] 		1	  0.00	   Inf	  0.00
r_2157No2	elongase II or III (3-oxoicosanoyl-CoA) (No2)	pmet_r_2157[erm] + 2.7778e-06 prot_P40319[c]  <=> s_2784[erm] + s_2785[erm] + s_2792[erm] 		1	  0.00	   Inf	  0.00
arm_r_2158	elongase II or III (3-oxodocosanoyl-CoA) (arm)	s_2782[erm] + s_2783[erm] + s_2793[erm]  <=> pmet_r_2158[erm] 		1	  0.00	   Inf	  0.00
r_2158No1	elongase II or III (3-oxodocosanoyl-CoA) (No1)	2.7778e-06 prot_P25358[c] + pmet_r_2158[erm]  <=> s_2784[erm] + s_2785[erm] + s_2794[erm] 		1	  0.00	   Inf	  0.00
r_2158No2	elongase II or III (3-oxodocosanoyl-CoA) (No2)	2.7778e-06 prot_P40319[c] + pmet_r_2158[erm]  <=> s_2784[erm] + s_2785[erm] + s_2794[erm] 		1	  0.00	   Inf	  0.00
arm_r_2159	elongase II or III (3-oxotetracosanoyl-CoA) (arm)	s_2782[erm] + s_2783[erm] + s_2795[erm]  <=> pmet_r_2159[erm] 		1	  0.00	   Inf	  0.00
r_2159No1	elongase II or III (3-oxotetracosanoyl-CoA) (No1)	2.7778e-06 prot_P25358[c] + pmet_r_2159[erm]  <=> s_2784[erm] + s_2785[erm] + s_2796[erm] 		1	  0.00	   Inf	  0.00
r_2159No2	elongase II or III (3-oxotetracosanoyl-CoA) (No2)	2.7778e-06 prot_P40319[c] + pmet_r_2159[erm]  <=> s_2784[erm] + s_2785[erm] + s_2796[erm] 		1	  0.00	   Inf	  0.00
r_2160No1	elongase III (3-oxohexacosanoyl-CoA) (No1)	s_2782[erm] + s_2783[erm] + s_2797[erm] + 2.7778e-06 prot_P40319[c]  <=> s_2784[erm] + s_2785[erm] + s_2798[erm] 		1	  0.00	   Inf	  0.00
r_2161No1	B-ketoacyl-CoA reductase ((S)-3-hydroxytetradecanoyl-CoA) (No1)	s_2783[erm] + s_2786[erm] + s_2799[erm] + 8.5734e-10 prot_P38286[c]  <=> s_2800[erm] + s_2801[erm] 		1	  0.00	   Inf	  0.00
r_2162No1	B-ketoacyl-CoA reductase ((S)-3-hydroxypalmitoyl-CoA) (No1)	s_2783[erm] + s_2788[erm] + s_2799[erm] + 8.5734e-10 prot_P38286[c]  <=> s_2800[erm] + s_2802[erm] 		1	  0.00	   Inf	  0.00
r_2163No1	B-ketoacyl-CoA reductase (3-hydroxyoctadecanoyl-CoA) (No1)	s_2783[erm] + s_2790[erm] + s_2799[erm] + 8.5734e-10 prot_P38286[c]  <=> s_2800[erm] + s_2803[erm] 		1	  0.00	   Inf	  0.00
r_2164No1	B-ketoacyl-CoA reductase (3-hydroxyicosanoyl-CoA) (No1)	s_2783[erm] + s_2792[erm] + s_2799[erm] + 8.5734e-10 prot_P38286[c]  <=> s_2800[erm] + s_2804[erm] 		1	  0.00	   Inf	  0.00
r_2165No1	B-ketoacyl-CoA reductase (3-hydroxydocosanoyl-CoA) (No1)	s_2783[erm] + s_2794[erm] + s_2799[erm] + 8.5734e-10 prot_P38286[c]  <=> s_2800[erm] + s_2805[erm] 		1	  0.00	   Inf	  0.00
r_2166No1	B-ketoacyl-CoA reductase (3-hydroxytetracosanoyl-CoA) (No1)	s_2783[erm] + s_2796[erm] + s_2799[erm] + 8.5734e-10 prot_P38286[c]  <=> s_2800[erm] + s_2806[erm] 		1	  0.00	   Inf	  0.00
r_2167No1	B-ketoacyl-CoA reductase ((S)-3-hydroxyhexacosanoyl-CoA) (No1)	s_2783[erm] + s_2798[erm] + s_2799[erm] + 8.5734e-10 prot_P38286[c]  <=> s_2800[erm] + s_2807[erm] 		1	  0.00	   Inf	  0.00
r_2168No1	B-hydroxyacyl-CoA dehydratase (trans-tetradec-2-enoyl-CoA) (No1)	s_2801[erm] + 2.9551e-10 prot_P40857[c]  <=> s_2808[erm] + s_2809[erm] 		1	  0.00	   Inf	  0.00
r_2169No1	B-hydroxyacyl-CoA dehydratase (trans-hexadec-2-enoyl-CoA) (No1)	s_2802[erm] + 2.9551e-10 prot_P40857[c]  <=> s_2808[erm] + s_2810[erm] 		1	  0.00	   Inf	  0.00
r_2170No1	B-hydroxyacyl-CoA dehydratase (trans-octadec-2-enoyl-CoA) (No1)	s_2803[erm] + 2.9551e-10 prot_P40857[c]  <=> s_2808[erm] + s_2811[erm] 		1	  0.00	   Inf	  0.00
r_2171No1	B-hydroxyacyl-CoA dehydratase (trans-icos-2-enoyl-CoA) (No1)	s_2804[erm] + 2.9551e-10 prot_P40857[c]  <=> s_2808[erm] + s_2812[erm] 		1	  0.00	   Inf	  0.00
r_2172No1	B-hydroxyacyl-CoA dehydratase (trans-docos-2-enoyl-CoA) (No1)	s_2805[erm] + 2.9551e-10 prot_P40857[c]  <=> s_2808[erm] + s_2813[erm] 		1	  0.00	   Inf	  0.00
r_2173No1	B-hydroxyacyl-CoA dehydratase (trans-tetracos-2-enoyl-CoA) (No1)	s_2806[erm] + 2.9551e-10 prot_P40857[c]  <=> s_2808[erm] + s_2814[erm] 		1	  0.00	   Inf	  0.00
r_2174No1	B-hydroxyacyl-CoA dehydratase (trans-hexacos-2-enoyl-CoA) (No1)	s_2807[erm] + 2.9551e-10 prot_P40857[c]  <=> s_2808[erm] + s_2815[erm] 		1	  0.00	   Inf	  0.00
r_2175No1	trans-2-enoyl-CoA reductase (n-C14:0CoA) (No1)	s_2783[erm] + s_2799[erm] + s_2809[erm] + 2.1335e-06 prot_Q99190[c]  <=> s_2787[erm] + s_2800[erm] 		1	  0.00	   Inf	  0.00
r_2176No1	trans-2-enoyl-CoA reductase (n-C16:0CoA) (No1)	s_2783[erm] + s_2799[erm] + s_2810[erm] + 2.1335e-06 prot_Q99190[c]  <=> s_2789[erm] + s_2800[erm] 		1	  0.00	   Inf	  0.00
r_2177No1	trans-2-enoyl-CoA reductase (n-C18:0CoA) (No1)	s_2783[erm] + s_2799[erm] + s_2811[erm] + 2.1335e-06 prot_Q99190[c]  <=> s_2791[erm] + s_2800[erm] 		1	  0.00	   Inf	  0.00
r_2178No1	trans-2-enoyl-CoA reductase (n-C20:0CoA) (No1)	s_2783[erm] + s_2799[erm] + s_2812[erm] + 2.1335e-06 prot_Q99190[c]  <=> s_2793[erm] + s_2800[erm] 		1	  0.00	   Inf	  0.00
r_2179No1	trans-2-enoyl-CoA reductase (n-C22:0CoA) (No1)	s_2783[erm] + s_2799[erm] + s_2813[erm] + 2.1335e-06 prot_Q99190[c]  <=> s_2795[erm] + s_2800[erm] 		1	  0.00	   Inf	  0.00
r_2180No1	trans-2-enoyl-CoA reductase (n-C24:0CoA) (No1)	s_2783[erm] + s_2799[erm] + s_2814[erm] + 2.1335e-06 prot_Q99190[c]  <=> s_2797[erm] + s_2800[erm] 		1	  0.00	   Inf	  0.00
r_2181No1	trans-2-enoyl-CoA reductase (n-C26:0CoA) (No1)	s_2783[erm] + s_2799[erm] + s_2815[erm] + 2.1335e-06 prot_Q99190[c]  <=> s_2800[erm] + s_2816[erm] 		1	  0.00	   Inf	  0.00
r_2182No1	palmitoyl-CoA desaturase (n-C16:0CoA -> n-C16:1CoA), ER membrane (No1)	s_2783[erm] + s_2789[erm] + s_2817[erm] + s_2818[erm] + 0.00055556 prot_P21147[c]  <=> 2 s_2808[erm] + s_2819[erm] + s_2820[erm] 		1	  0.00	   Inf	  0.00
r_2183No1	stearoyl-CoA desaturase (n-C18:0CoA -> n-C18:1CoA), ER membrane (No1)	s_2783[erm] + s_2791[erm] + s_2817[erm] + s_2818[erm] + 0.00079365 prot_P21147[c]  <=> 2 s_2808[erm] + s_2820[erm] + s_2821[erm] 		1	  0.00	   Inf	  0.00
r_2194No1	fatty-acid--CoA ligase (dodecanoate), ER membrane (No1)	s_2785[erm] + s_2831[erm] + s_2832[erm] + 0.0095785 prot_P30624[c]  <=> s_2781[erm] + s_2833[erm] + s_2834[erm] 		1	  0.00	   Inf	  0.00
arm_r_2195	fatty-acid--CoA ligase (tetradecanoate), ER membrane (arm)	s_2785[erm] + s_2831[erm] + s_2835[erm]  <=> pmet_r_2195[erm] 		1	  0.00	   Inf	  0.00
r_2195No1	fatty-acid--CoA ligase (tetradecanoate), ER membrane (No1)	pmet_r_2195[erm] + 0.0095785 prot_P47912[c]  <=> s_2787[erm] + s_2833[erm] + s_2834[erm] 		1	  0.00	   Inf	  0.00
r_2195No2	fatty-acid--CoA ligase (tetradecanoate), ER membrane (No2)	0.0095785 prot_P30624[c] + pmet_r_2195[erm]  <=> s_2787[erm] + s_2833[erm] + s_2834[erm] 		1	  0.00	   Inf	  0.00
arm_r_2196	fatty-acid--CoA ligase (hexadecanoate), ER membrane (arm)	s_2785[erm] + s_2831[erm] + s_2836[erm]  <=> pmet_r_2196[erm] 		1	  0.00	   Inf	  0.00
r_2196No1	fatty-acid--CoA ligase (hexadecanoate), ER membrane (No1)	0.0095785 prot_P47912[c] + pmet_r_2196[erm]  <=> s_2789[erm] + s_2833[erm] + s_2834[erm] 		1	  0.00	   Inf	  0.00
r_2196No2	fatty-acid--CoA ligase (hexadecanoate), ER membrane (No2)	0.0095785 prot_P30624[c] + pmet_r_2196[erm]  <=> s_2789[erm] + s_2833[erm] + s_2834[erm] 		1	  0.00	   Inf	  0.00
arm_r_2197	fatty-acid--CoA ligase (hexadecenoate), ER membrane (arm)	s_2785[erm] + s_2831[erm] + s_2837[erm]  <=> pmet_r_2197[erm] 		1	  0.00	   Inf	  0.00
r_2197No1	fatty-acid--CoA ligase (hexadecenoate), ER membrane (No1)	0.0095785 prot_P47912[c] + pmet_r_2197[erm]  <=> s_2819[erm] + s_2833[erm] + s_2834[erm] 		1	  0.00	   Inf	  0.00
r_2197No2	fatty-acid--CoA ligase (hexadecenoate), ER membrane (No2)	0.0095785 prot_P30624[c] + pmet_r_2197[erm]  <=> s_2819[erm] + s_2833[erm] + s_2834[erm] 		1	  0.00	   Inf	  0.00
arm_r_2198	fatty-acid--CoA ligase (octadecanoate), ER membrane (arm)	s_2785[erm] + s_2831[erm] + s_2838[erm]  <=> pmet_r_2198[erm] 		1	  0.00	   Inf	  0.00
r_2198No1	fatty-acid--CoA ligase (octadecanoate), ER membrane (No1)	0.0095785 prot_P47912[c] + pmet_r_2198[erm]  <=> s_2791[erm] + s_2833[erm] + s_2834[erm] 		1	  0.00	   Inf	  0.00
r_2198No2	fatty-acid--CoA ligase (octadecanoate), ER membrane (No2)	0.0095785 prot_P30624[c] + pmet_r_2198[erm]  <=> s_2791[erm] + s_2833[erm] + s_2834[erm] 		1	  0.00	   Inf	  0.00
arm_r_2199	fatty-acid--CoA ligase (octadecenoate), ER membrane (arm)	s_2785[erm] + s_2831[erm] + s_2839[erm]  <=> pmet_r_2199[erm] 		1	  0.00	   Inf	  0.00
r_2199No1	fatty-acid--CoA ligase (octadecenoate), ER membrane (No1)	0.0095785 prot_P47912[c] + pmet_r_2199[erm]  <=> s_2821[erm] + s_2833[erm] + s_2834[erm] 		1	  0.00	   Inf	  0.00
r_2199No2	fatty-acid--CoA ligase (octadecenoate), ER membrane (No2)	0.0095785 prot_P30624[c] + pmet_r_2199[erm]  <=> s_2821[erm] + s_2833[erm] + s_2834[erm] 		1	  0.00	   Inf	  0.00
r_2200No1	fatty-acid--CoA ligase (dodecanoate), lipid particle (No1)	s_0531[lp] + s_2840[lp] + s_2841[lp] + 0.0095785 prot_P30624[c]  <=> s_0635[lp] + s_2842[lp] + s_2843[lp] 		1	  0.00	   Inf	  0.00
arm_r_2201	fatty-acid--CoA ligase (tetradecanoate), lipid particle (arm)	s_0531[lp] + s_2840[lp] + s_2844[lp]  <=> pmet_r_2201[lp] 		1	  0.00	   Inf	  0.00
r_2201No1	fatty-acid--CoA ligase (tetradecanoate), lipid particle (No1)	0.0095785 prot_P47912[c] + pmet_r_2201[lp]  <=> s_0635[lp] + s_2842[lp] + s_2845[lp] 		1	  0.00	   Inf	  0.00
r_2201No2	fatty-acid--CoA ligase (tetradecanoate), lipid particle (No2)	0.0095785 prot_P30624[c] + pmet_r_2201[lp]  <=> s_0635[lp] + s_2842[lp] + s_2845[lp] 		1	  0.00	   Inf	  0.00
arm_r_2202	fatty-acid--CoA ligase (hexadecanoate), lipid particle (arm)	s_0531[lp] + s_2840[lp] + s_2846[lp]  <=> pmet_r_2202[lp] 		1	  0.00	   Inf	  0.00
r_2202No1	fatty-acid--CoA ligase (hexadecanoate), lipid particle (No1)	0.0095785 prot_P47912[c] + pmet_r_2202[lp]  <=> s_0635[lp] + s_2842[lp] + s_2847[lp] 		1	  0.00	   Inf	  0.00
r_2202No2	fatty-acid--CoA ligase (hexadecanoate), lipid particle (No2)	0.0095785 prot_P30624[c] + pmet_r_2202[lp]  <=> s_0635[lp] + s_2842[lp] + s_2847[lp] 		1	  0.00	   Inf	  0.00
arm_r_2203	fatty-acid--CoA ligase (hexadecenoate), lipid particle (arm)	s_0531[lp] + s_2840[lp] + s_2848[lp]  <=> pmet_r_2203[lp] 		1	  0.00	   Inf	  0.00
r_2203No1	fatty-acid--CoA ligase (hexadecenoate), lipid particle (No1)	0.0095785 prot_P47912[c] + pmet_r_2203[lp]  <=> s_0635[lp] + s_2842[lp] + s_2849[lp] 		1	  0.00	   Inf	  0.00
r_2203No2	fatty-acid--CoA ligase (hexadecenoate), lipid particle (No2)	0.0095785 prot_P30624[c] + pmet_r_2203[lp]  <=> s_0635[lp] + s_2842[lp] + s_2849[lp] 		1	  0.00	   Inf	  0.00
arm_r_2204	fatty-acid--CoA ligase (octadecanoate), lipid particle (arm)	s_0531[lp] + s_2840[lp] + s_2850[lp]  <=> pmet_r_2204[lp] 		1	  0.00	   Inf	  0.00
r_2204No1	fatty-acid--CoA ligase (octadecanoate), lipid particle (No1)	0.0095785 prot_P47912[c] + pmet_r_2204[lp]  <=> s_0635[lp] + s_2842[lp] + s_2851[lp] 		1	  0.00	   Inf	  0.00
r_2204No2	fatty-acid--CoA ligase (octadecanoate), lipid particle (No2)	0.0095785 prot_P30624[c] + pmet_r_2204[lp]  <=> s_0635[lp] + s_2842[lp] + s_2851[lp] 		1	  0.00	   Inf	  0.00
arm_r_2205	fatty-acid--CoA ligase (octadecenoate), lipid particle (arm)	s_0531[lp] + s_2840[lp] + s_2852[lp]  <=> pmet_r_2205[lp] 		1	  0.00	   Inf	  0.00
r_2205No1	fatty-acid--CoA ligase (octadecenoate), lipid particle (No1)	0.0095785 prot_P47912[c] + pmet_r_2205[lp]  <=> s_0635[lp] + s_2842[lp] + s_2853[lp] 		1	  0.00	   Inf	  0.00
r_2205No2	fatty-acid--CoA ligase (octadecenoate), lipid particle (No2)	0.0095785 prot_P30624[c] + pmet_r_2205[lp]  <=> s_0635[lp] + s_2842[lp] + s_2853[lp] 		1	  0.00	   Inf	  0.00
r_2206No1	fatty-acid--CoA ligase (hexadecenoate), peroxisome (No1)	s_0439[p] + s_0534[p] + s_1298[p] + 0.0095785 prot_P39518[c]  <=> s_0426[p] + s_0638[p] + s_2854[p] 		1	  0.00	   Inf	  0.00
r_2207No1	fatty-acid--CoA ligase (octadecanoate), peroxisome (No1)	s_0439[p] + s_0534[p] + s_1451[p] + 0.0095785 prot_P39518[c]  <=> s_0426[p] + s_0638[p] + s_1457[p] 		1	  0.00	   Inf	  0.00
r_2208No1	fatty-acid--CoA ligase (octadecenoate), peroxisome (No1)	s_0439[p] + s_0534[p] + s_2855[p] + 0.0095785 prot_P39518[c]  <=> s_0426[p] + s_0638[p] + s_1265[p] 		1	  0.00	   Inf	  0.00
r_2209No1	fatty-acid--CoA ligase (arachidate), cell envelope (No1)	s_2856[ce] + s_2857[ce] + s_2858[ce] + 0.0095785 prot_P39002[c]  <=> s_2859[ce] + s_2860[ce] + s_2861[ce] 		1	  0.00	   Inf	  0.00
r_2210No1	fatty-acid--CoA ligase (behenate), cell envelope (No1)	s_2856[ce] + s_2857[ce] + s_2862[ce] + 0.0095785 prot_P39002[c]  <=> s_2859[ce] + s_2860[ce] + s_2863[ce] 		1	  0.00	   Inf	  0.00
r_2211No1	fatty-acid--CoA ligase (lignoceric acid), cell envelope (No1)	s_2856[ce] + s_2857[ce] + s_2864[ce] + 0.0095785 prot_P39002[c]  <=> s_2859[ce] + s_2860[ce] + s_2865[ce] 		1	  0.00	   Inf	  0.00
r_2212No1	fatty-acid--CoA ligase (cerotic acid), cell envelope (No1)	s_2856[ce] + s_2857[ce] + s_2866[ce] + 0.0095785 prot_P39002[c]  <=> s_2859[ce] + s_2860[ce] + s_2867[ce] 		1	  0.00	   Inf	  0.00
r_2232No1	peroxisomal acyl-CoA thioesterase (4:0) (No1)	s_0809[p] + s_2884[p] + 1.5179e-06 prot_P41903[c]  <=> s_0534[p] + s_0801[p] + s_2882[p] 		1	  0.00	   Inf	  0.00
r_2233No1	peroxisomal acyl-CoA thioesterase (6:0) (No1)	s_0809[p] + s_2885[p] + 0.023148 prot_P41903[c]  <=> s_0534[p] + s_0801[p] + s_2883[p] 		1	  0.00	   Inf	  0.00
r_2234No1	peroxisomal acyl-CoA thioesterase (16:1) (No1)	s_0809[p] + s_2854[p] + 2.6205e-06 prot_P41903[c]  <=> s_0534[p] + s_0801[p] + s_1298[p] 		1	  0.00	   Inf	  0.00
r_2235No1	peroxisomal acyl-CoA thioesterase (18:1) (No1)	s_0809[p] + s_1265[p] + 1.5179e-06 prot_P41903[c]  <=> s_0534[p] + s_0801[p] + s_2855[p] 		1	  0.00	   Inf	  0.00
r_2236No1	acyl-CoA oxidase (butanoyl-CoA) (No1)	s_1279[p] + s_2884[p] + 3.5613e-06 prot_P13711[c]  <=> s_0840[p] + s_2886[p] 		1	  0.00	   Inf	  0.00
r_2237No1	acyl-CoA oxidase (hexanoyl-CoA) (No1)	s_1279[p] + s_2885[p] + 3.2337e-05 prot_P13711[c]  <=> s_0840[p] + s_2887[p] 		1	  0.00	   Inf	  0.00
r_2238No1	acyl-CoA oxidase (octanoyl-CoA) (No1)	s_1258[p] + s_1279[p] + 8.0051e-05 prot_P13711[c]  <=> s_0840[p] + s_2888[p] 		1	  0.00	   Inf	  0.00
r_2239No1	acyl-CoA oxidase (icosanoyl-CoA) (No1)	s_1279[p] + s_2879[p] + 3.5613e-06 prot_P13711[c]  <=> s_0840[p] + s_2889[p] 		1	  0.00	   Inf	  0.00
r_2240No1	acyl-CoA oxidase (docosanoyl-CoA) (No1)	s_1279[p] + s_2881[p] + 3.5613e-06 prot_P13711[c]  <=> s_0840[p] + s_2890[p] 		1	  0.00	   Inf	  0.00
r_2241No1	acyl-CoA oxidase (tetracosanoyl-CoA) (No1)	s_1279[p] + s_1482[p] + 3.5613e-06 prot_P13711[c]  <=> s_0840[p] + s_2891[p] 		1	  0.00	   Inf	  0.00
r_2242No1	acyl-CoA oxidase (palmitoleoyl-CoA) (No1)	s_1279[p] + s_2854[p] + 3.5613e-06 prot_P13711[c]  <=> s_0840[p] + s_2892[p] 		1	  0.00	   Inf	  0.00
r_2243No1	acyl-CoA oxidase (cis-tetradec-7-enoyl-CoA) (No1)	s_1279[p] + s_2893[p] + 3.5613e-06 prot_P13711[c]  <=> s_0840[p] + s_2894[p] 		1	  0.00	   Inf	  0.00
r_2244No1	acyl-CoA oxidase (cis-dodec-5-enoyl-CoA) (No1)	s_1279[p] + s_2895[p] + 3.5613e-06 prot_P13711[c]  <=> s_0840[p] + s_2896[p] 		1	  0.00	   Inf	  0.00
r_2245No1	acyl-CoA oxidase (oleoyl-CoA) (No1)	s_1265[p] + s_1279[p] + 3.5613e-06 prot_P13711[c]  <=> s_0840[p] + s_2897[p] 		1	  0.00	   Inf	  0.00
r_2246No1	acyl-CoA oxidase (cis-hexadec-7-enoyl-CoA) (No1)	s_1279[p] + s_2898[p] + 3.5613e-06 prot_P13711[c]  <=> s_0840[p] + s_2899[p] 		1	  0.00	   Inf	  0.00
r_2247No1	acyl-CoA oxidase (cis-tetradec-5-enoyl-CoA) (No1)	s_1279[p] + s_2900[p] + 3.5613e-06 prot_P13711[c]  <=> s_0840[p] + s_2901[p] 		1	  0.00	   Inf	  0.00
r_2248No1	2-enoyl-CoA hydratase (3-hydroxydecanoyl-CoA) (No1)	s_0809[p] + s_1507[p] + 2.5253e-07 prot_Q02207[c]  <=> s_0042[p] 		1	  0.00	   Inf	  0.00
r_2249No1	2-enoyl-CoA hydratase (3-hydroxydodecanoyl-CoA) (No1)	s_0809[p] + s_1510[p] + 2.5253e-07 prot_Q02207[c]  <=> s_0048[p] 		1	  0.00	   Inf	  0.00
r_2250No1	2-enoyl-CoA hydratase (3-hydroxytetradecanoyl-CoA) (No1)	s_0809[p] + s_1519[p] + 2.5253e-07 prot_Q02207[c]  <=> s_0054[p] 		1	  0.00	   Inf	  0.00
r_2251No1	2-enoyl-CoA hydratase (3-hydroxyhexadecanoyl-CoA) (No1)	s_0809[p] + s_0823[p] + 2.5253e-07 prot_Q02207[c]  <=> s_0051[p] 		1	  0.00	   Inf	  0.00
r_2252No1	2-enoyl-CoA hydratase (3-hydroxyoctadecanoyl-CoA) (No1)	s_0809[p] + s_1516[p] + 2.5253e-07 prot_Q02207[c]  <=> s_0229[p] 		1	  0.00	   Inf	  0.00
r_2253No1	2-enoyl-CoA hydratase (3-hydroxyhexacosanoyl-CoA) (No1)	s_0809[p] + s_1513[p] + 2.5253e-07 prot_Q02207[c]  <=> s_0045[p] 		1	  0.00	   Inf	  0.00
r_2254No1	2-enoyl-CoA hydratase (3-hydroxybutanoyl-CoA) (No1)	s_0809[p] + s_2886[p] + 2.5253e-07 prot_Q02207[c]  <=> s_2902[p] 		1	  0.00	   Inf	  0.00
r_2255No1	2-enoyl-CoA hydratase (3-hydroxyhexanoyl-CoA) (No1)	s_0809[p] + s_2887[p] + 2.5253e-07 prot_Q02207[c]  <=> s_2903[p] 		1	  0.00	   Inf	  0.00
r_2256No1	2-enoyl-CoA hydratase (3-hydroxyoctanoyl-CoA) (No1)	s_0809[p] + s_2888[p] + 2.5253e-07 prot_Q02207[c]  <=> s_2904[p] 		1	  0.00	   Inf	  0.00
r_2257No1	2-enoyl-CoA hydratase (3-hydroxyicosanoyl-CoA) (No1)	s_0809[p] + s_2889[p] + 2.5253e-07 prot_Q02207[c]  <=> s_2905[p] 		1	  0.00	   Inf	  0.00
r_2258No1	2-enoyl-CoA hydratase (3-hydroxydocosanoyl-CoA) (No1)	s_0809[p] + s_2890[p] + 2.5253e-07 prot_Q02207[c]  <=> s_2906[p] 		1	  0.00	   Inf	  0.00
r_2259No1	2-enoyl-CoA hydratase (3-hydroxytetracosanoyl-CoA) (No1)	s_0809[p] + s_2891[p] + 2.5253e-07 prot_Q02207[c]  <=> s_2907[p] 		1	  0.00	   Inf	  0.00
r_2260No1	2-enoyl-CoA hydratase (3-hydroxy-cis-hexadec-9-enoyl-CoA) (No1)	s_0809[p] + s_2892[p] + 2.5253e-07 prot_Q02207[c]  <=> s_2908[p] 		1	  0.00	   Inf	  0.00
r_2261No1	2-enoyl-CoA hydratase (3-hydroxy-cis-tetradec-7-enoyl-CoA) (No1)	s_0809[p] + s_2894[p] + 2.5253e-07 prot_Q02207[c]  <=> s_2909[p] 		1	  0.00	   Inf	  0.00
r_2262No1	2-enoyl-CoA hydratase (3-hydroxy-cis-dodec-5-enoyl-CoA) (No1)	s_0809[p] + s_2896[p] + 2.5253e-07 prot_Q02207[c]  <=> s_2910[p] 		1	  0.00	   Inf	  0.00
r_2263No1	2-enoyl-CoA hydratase (3-hydroxy-cis-octadec-9-enoyl-CoA) (No1)	s_0809[p] + s_2897[p] + 2.5253e-07 prot_Q02207[c]  <=> s_2911[p] 		1	  0.00	   Inf	  0.00
r_2264No1	2-enoyl-CoA hydratase (3-hydroxy-cis-hexadec-7-enoyl-CoA) (No1)	s_0809[p] + s_2899[p] + 2.5253e-07 prot_Q02207[c]  <=> s_2912[p] 		1	  0.00	   Inf	  0.00
r_2265No1	2-enoyl-CoA hydratase (3-hydroxy-cis-tetradec-5-enoyl-CoA) (No1)	s_0809[p] + s_2901[p] + 2.5253e-07 prot_Q02207[c]  <=> s_2913[p] 		1	  0.00	   Inf	  0.00
r_2266No1	3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA) (No1)	s_0042[p] + s_1202[p] + 2.5253e-07 prot_Q02207[c]  <=> s_0239[p] + s_0801[p] + s_1206[p] 		1	  0.00	   Inf	  0.00
r_2267No1	3-hydroxyacyl-CoA dehydrogenase (3-oxododecanoyl-CoA) (No1)	s_0048[p] + s_1202[p] + 2.5253e-07 prot_Q02207[c]  <=> s_0247[p] + s_0801[p] + s_1206[p] 		1	  0.00	   Inf	  0.00
r_2268No1	3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA) (No1)	s_0051[p] + s_1202[p] + 2.5253e-07 prot_Q02207[c]  <=> s_0253[p] + s_0801[p] + s_1206[p] 		1	  0.00	   Inf	  0.00
r_2269No1	3-hydroxyacyl-CoA dehydrogenase (3-oxooctadecanoyl-CoA) (No1)	s_0229[p] + s_1202[p] + 2.5253e-07 prot_Q02207[c]  <=> s_0250[p] + s_0801[p] + s_1206[p] 		1	  0.00	   Inf	  0.00
r_2270No1	3-hydroxyacyl-CoA dehydrogenase (3-oxohexacosanoyl-CoA) (No1)	s_0045[p] + s_1202[p] + 2.5253e-07 prot_Q02207[c]  <=> s_0243[p] + s_0801[p] + s_1206[p] 		1	  0.00	   Inf	  0.00
r_2271No1	3-hydroxyacyl-CoA dehydrogenase (3-oxobutanoyl-CoA) (No1)	s_1202[p] + s_2902[p] + 2.5253e-07 prot_Q02207[c]  <=> s_0801[p] + s_1206[p] + s_2914[p] 		1	  0.00	   Inf	  0.00
r_2272No1	3-hydroxyacyl-CoA dehydrogenase (3-oxohexanoyl-CoA) (No1)	s_1202[p] + s_2903[p] + 2.5253e-07 prot_Q02207[c]  <=> s_0801[p] + s_1206[p] + s_2915[p] 		1	  0.00	   Inf	  0.00
r_2273No1	3-hydroxyacyl-CoA dehydrogenase (3-oxooctanoyl-CoA) (No1)	s_1202[p] + s_2904[p] + 2.5253e-07 prot_Q02207[c]  <=> s_0801[p] + s_1206[p] + s_2916[p] 		1	  0.00	   Inf	  0.00
r_2274No1	3-hydroxyacyl-CoA dehydrogenase (3-oxoicosanoyl-CoA) (No1)	s_1202[p] + s_2905[p] + 2.5253e-07 prot_Q02207[c]  <=> s_0801[p] + s_1206[p] + s_2917[p] 		1	  0.00	   Inf	  0.00
r_2275No1	3-hydroxyacyl-CoA dehydrogenase (3-oxodocosanoyl-CoA) (No1)	s_1202[p] + s_2906[p] + 2.5253e-07 prot_Q02207[c]  <=> s_0801[p] + s_1206[p] + s_2918[p] 		1	  0.00	   Inf	  0.00
r_2276No1	3-hydroxyacyl-CoA dehydrogenase (3-oxotetracosanoyl-CoA) (No1)	s_1202[p] + s_2907[p] + 2.5253e-07 prot_Q02207[c]  <=> s_0801[p] + s_1206[p] + s_2919[p] 		1	  0.00	   Inf	  0.00
r_2277No1	3-hydroxyacyl-CoA dehydrogenase (3-oxo-cis-hexadec-9-enoyl-CoA) (No1)	s_1202[p] + s_2908[p] + 2.5253e-07 prot_Q02207[c]  <=> s_0801[p] + s_1206[p] + s_2920[p] 		1	  0.00	   Inf	  0.00
r_2278No1	3-hydroxyacyl-CoA dehydrogenase (3-oxo-cis-tetradec-7-enoyl-CoA) (No1)	s_1202[p] + s_2909[p] + 2.5253e-07 prot_Q02207[c]  <=> s_0801[p] + s_1206[p] + s_2921[p] 		1	  0.00	   Inf	  0.00
