uniprot,mw,abundance
P38819,24246.9,1.3300000000000001e-05
P38861,59076.8,0.000234
Q02196,23062.7,8.3e-05
Q06263,37284.8,6.25e-05
P22137,187178.2,0.000603
P00330,36845.5,0.006085
P0CF17,84595.6,1.7e-06
P38143,18410.3,5.95e-05
I2HB70,12416.8,1.15e-06
P38223,11483.3,
P32588,50748.6,0.000604
Q07653,113589.7,2.84e-05
D6VTK4,47848.0,4.34e-05
A0A023PZG4,11596.4,2.7e-06
P53890,49666.8,3.14e-05
Q03824,81483.7,1.43e-05
P12383,121789.0,1.57e-05
P38768,39511.8,3.78e-05
Q05497,77824.7,3.95e-06
Q8TGK9,5997.0,
Q3E7B9,8607.4,1.18e-06
Q3E817,7585.0,3.79e-07
Q04233,87094.2,5.6100000000000005e-06
Q8TGT3,4020.0,
Q02455,218385.3,6.73e-05
P50084,15859.6,1.2700000000000001e-06
Q96VG5,7732.0,1.25e-06
A0A023PXF8,15863.6,1.98e-07
P36113,63553.8,2.01e-05
P23255,161435.5,1.95e-05
P40989,216982.7,0.000118
P52918,142084.9,4.52e-05
Q03306,100505.9,2.0600000000000002e-07
P47128,12889.8,7.09e-06
Q02799,33596.3,1.42e-06
P22136,67554.4,2.72e-05
P42940,28762.0,0.000215
Q12128,46215.9,1.76e-06
Q12225,12698.4,1.23e-06
Q3E7B2,9885.7,2.62e-05
Q08412,46834.0,5.72e-05
A0A023PXM2,9265.1,
P53213,11703.2,1.29e-06
Q07729,55192.1,4.58e-06
P25618,107866.1,1.37e-05
P46988,12784.9,2.8e-05
P39015,30007.5,0.001079
P40564,48558.0,0.000117
P47148,32212.6,3.77e-05
Q12152,100678.7,3.6400000000000003e-06
Q12140,34788.2,1.34e-06
P15891,65530.4,0.00014
P25335,38706.1,1.3e-06
Q12400,34531.0,4.6399999999999996e-05
P47009,11658.8,5.8899999999999995e-06
P40477,158830.7,0.000143
P35203,56349.6,1.1e-07
P38344,45854.0,5.55e-05
P37267,20225.4,1.67e-05
P36127,12415.8,9.99e-07
Q9ZZV8,5921.2,
O13532,12644.8,1.15e-06
Q03760,39221.0,2.0399999999999998e-05
P40528,104232.6,2.26e-05
P38834,13395.8,1.08e-06
P53054,20130.2,1.37e-06
P30952,62789.8,0.000132
P17967,58176.2,0.000207
Q08110,13916.0,2.2500000000000002e-07
Q12205,96983.2,2.38e-06
P07270,34089.3,1.26e-06
Q12135,17565.0,2.02e-06
Q12194,54911.1,0.000556
O13515,13270.1,
P43633,86119.1,2.15e-05
P14680,91254.4,5.51e-06
Q02786,11338.7,1.1399999999999999e-06
Q08921,88847.6,7.38e-06
Q12234,56031.9,0.000103
Q12271,124575.1,5.8200000000000005e-05
Q12088,131633.6,4.54e-06
P36047,38875.5,6.86e-05
P25612,40909.7,2.4500000000000003e-06
P36166,79409.4,2.14e-05
P38265,28059.5,3.82e-06
Q06891,21288.9,
Q12172,92475.9,3.42e-06
Q08214,43852.6,3.35e-06
Q12055,22702.2,0.000112
Q12404,36428.5,3.1e-05
P32449,39747.7,0.001173
P17123,19919.6,1.0300000000000001e-05
P43561,70842.5,6.0899999999999996e-05
P40353,61032.6,1.98e-05
P38253,14336.1,5.3899999999999996e-05
P38225,77147.6,0.000148
P53967,12458.5,1.13e-06
Q3E757,19762.0,0.001151
P0CE86,17713.5,1.4e-06
Q06523,49244.6,4.85e-05
Q03262,71056.6,0.000105
Q04225,57216.5,0.000116
Q04439,136933.2,0.000126
P53617,63871.7,0.00021
Q04867,35867.8,2.3100000000000002e-05
Q12068,38162.8,0.000169
P53947,35045.4,4.97e-06
P40063,24405.2,4.5599999999999995e-06
P38211,50779.0,2.05e-07
P23561,80718.8,1.1599999999999999e-05
P37012,63084.0,0.000204
P33417,67858.1,4.03e-05
P08417,53156.5,0.000172
P32472,14485.0,0.000279
Q03888,27563.6,2.5000000000000002e-08
Q06150,66339.7,2.99e-06
Q12063,42555.4,2.76e-05
Q03868,145217.1,1.23e-06
Q3E7A0,4682.7,1.26e-06
P10862,55232.2,2.13e-06
P0C5L1,9173.4,2.4199999999999997e-07
Q08954,26755.1,7.379999999999999e-05
P25650,13504.2,1.6699999999999999e-06
P38123,34745.1,4.69e-06
P53306,70372.0,3.55e-06
Q05934,102466.3,3.73e-05
P40441,50836.7,
P0CX25,10108.2,0.000763
P47110,40314.2,2.3899999999999998e-05
Q02516,27652.9,1.21e-05
P32473,40044.9,0.000176
P32317,58272.3,4.8299999999999995e-05
Q99207,94302.2,2.4e-05
P21965,43142.3,7.52e-05
Q06406,9396.7,9.02e-06
Q8TGU5,4519.4,
Q03559,22178.0,0.00037
Q03337,31722.1,7.52e-05
P38157,54195.2,1.35e-06
Q01846,129967.8,8.84e-06
P39076,57197.0,0.000112
P00044,12190.2,0.000125
Q12480,36808.0,0.00016
Q01722,58068.0,7.67e-06
P11746,32787.0,8.98e-05
O13559,156366.0,1.4099999999999998e-06
P53053,44808.9,1.44e-06
Q05131,48387.3,1.5e-06
Q05050,93335.3,0.000277
P46948,27562.1,6.12e-05
P26448,35033.2,2.44e-06
P50082,67035.6,1.18e-06
P38697,56536.7,0.00014
P57743,10020.3,0.000119
Q08977,62749.6,0.000198
P21524,99549.2,0.003954
P38068,22559.4,3.39e-05
P53048,67975.9,4.219999999999999e-06
P05319,10728.7,0.003935
P0C2I9,198578.6,5.98e-06
P32366,39765.8,0.000171
P25339,97786.0,6.42e-05
Q12692,14300.0,7.53e-05
P53112,38403.5,4.75e-05
P53390,53685.2,4.1299999999999994e-05
P38625,58473.7,0.000591
P22438,66745.1,3.29e-05
P53098,7040.4,1.19e-06
P38957,26104.7,1.17e-06
P18409,56236.5,9.91e-06
P05986,45970.6,2.3899999999999998e-05
P40986,57167.0,3.84e-05
P38911,46495.0,0.000134
P39711,11010.0,9.19e-07
Q3E775,1978.4,
P50104,109824.3,3.5299999999999997e-06
P20095,99822.8,4.849999999999999e-06
P53275,35683.7,1.98e-06
O94742,10372.1,0.00011
Q07794,50110.4,1.26e-05
P40319,39478.6,0.00017
P38125,63416.4,
Q07807,98064.9,5.17e-05
P50076,61811.0,1.69e-06
P38909,42386.4,2.51e-05
P38724,69572.0,1.17e-06
P40884,67538.3,1.38e-06
P40007,26908.8,7.27e-05
Q12335,20959.8,0.000145
Q3E7A3,7749.0,9.129999999999999e-07
P47146,14193.8,1.4099999999999998e-06
P25357,138421.1,6.58e-06
P39077,58807.9,0.000226
P0C5Q1,4683.6,2.13e-07
P39970,54595.9,1.26e-06
Q08604,13232.9,3.89e-06
P41734,27340.4,5.49e-06
P47050,99326.5,2.91e-06
Q07535,14139.9,1.3899999999999998e-06
A0A023PZC3,13364.7,
Q08540,18715.8,9.7e-08
P05317,33701.4,0.000988
Q05776,20116.2,1.29e-05
Q12166,67195.9,0.000454
P24279,107486.6,0.000304
Q02590,8147.2,1.12e-06
P16892,40770.5,0.000243
Q05359,24723.7,0.000265
P32945,61440.3,4.84e-06
P0CX17,24172.1,5.2e-08
P38271,37742.1,1.8100000000000003e-05
P53397,42789.9,3.5600000000000005e-05
P40022,21186.8,2.34e-05
P25560,22272.4,3.86e-05
Q08118,67723.4,1.8400000000000002e-06
Q05809,17257.9,1.63e-05
P08425,54831.5,2.86e-05
Q12232,67435.8,2.94e-05
P0C5R8,7268.8,
P36071,15204.4,
P39563,11142.0,1.35e-05
P53011,39110.1,1.6100000000000002e-05
Q8TGR7,4419.3,
P39743,52769.7,0.000219
P32335,50886.7,0.000117
Q05791,41825.1,4.77e-05
P40102,15381.5,2.88e-06
P07262,49564.4,0.00201
Q06159,46651.8,1.29e-06
P43557,24018.8,2.48e-06
P38789,51776.8,9.68e-05
P38829,25653.1,2.8899999999999998e-05
Q12680,238081.4,0.000651
P38805,35132.8,4.27e-05
P0C5E1,14033.8,1.76e-06
P39977,12907.6,8.02e-06
Q08966,55397.9,5.860000000000001e-06
Q08916,11417.6,
Q04493,18359.1,0.000107
P00175,65546.1,0.000105
Q12366,40857.3,1.19e-06
P34226,77085.6,3.51e-05
P38320,19332.2,1.3600000000000001e-06
P39952,44836.4,8.52e-05
P25562,18908.1,1.34e-06
P32579,46537.9,1.65e-05
P07807,24262.3,3.21e-05
P53840,141104.4,1.17e-05
Q12173,34031.1,2.1800000000000003e-06
P12686,38999.5,0.000161
P53971,108515.1,7.07e-06
P0CX99,18601.2,
P39003,62707.6,0.000203
P53838,65030.1,6.69e-06
P53209,22231.5,1.98e-06
Q02203,58700.4,1.25e-06
P00424,17147.8,7.55e-05
P38797,37780.7,3.76e-05
P39529,86668.9,1.29e-06
P32463,13937.8,0.000621
P40087,47342.6,6.78e-05
P32363,51240.7,1.55e-05
P40579,27478.8,3.05e-05
P0C5R1,8606.6,2.26e-07
Q07395,70145.9,4.16e-05
P33759,34898.6,9.46e-05
Q08485,67196.0,2.0299999999999996e-06
Q03330,51065.8,2.37e-05
P08525,10980.7,8.2e-05
P32048,66141.0,2.71e-05
P25593,30228.5,1.2e-06
Q06497,36382.8,3.18e-05
Q8TGM7,6917.9,3.3e-07
Q05498,21630.1,1.36e-05
P53159,44587.9,7.46e-06
Q06672,23679.0,0.000144
Q02891,51724.1,5.98e-06
P25578,59398.0,2.69e-07
P09938,46129.7,0.000936
P0C5P4,5838.7,1.26e-06
Q3E7B4,7685.0,1.09e-07
P53160,11506.1,1.4e-06
P45819,47692.4,1.22e-06
P06174,30913.9,1.73e-05
P06785,35046.6,3.39e-05
P32529,13662.8,0.000285
P40347,18675.4,4.88e-05
P53078,31963.0,5e-06
P40522,71431.6,6.19e-06
Q99248,83415.3,1.4099999999999998e-06
Q04396,31591.6,7.51e-06
P53759,48140.0,5.72e-05
Q12259,55603.6,9.65e-06
P41338,41729.2,0.000951
Q03220,36994.8,1.19e-06
P32791,78879.7,1.83e-05
P38161,11666.1,1.1399999999999999e-06
P18480,102547.0,2.01e-05
P38129,88967.7,0.000161
P69771,23091.6,0.000106
Q03083,18918.5,1.3e-06
Q07442,72500.8,3.5799999999999996e-05
P38991,42969.6,3.79e-06
P0CX61,49759.9,1.73e-06
P33420,100273.5,3.39e-06
P0C271,4626.3,1.6e-07
P16649,78292.5,0.000138
P48813,73600.7,0.00033
P22515,114226.9,0.000931
P40968,52045.4,1.7199999999999998e-05
Q06146,35979.4,0.00026
Q05637,11879.9,9.99e-07
Q08886,100930.8,1.9e-05
Q99186,55390.9,3.28e-05
P14907,86513.9,0.000138
P47016,34690.2,2.4500000000000003e-06
Q12236,121717.0,9.02e-06
P40021,119281.1,3.32e-06
P52871,9613.3,3.6700000000000004e-05
P42935,89384.2,0.000108
P0CX92,10913.0,
P38925,63259.4,1.44e-06
P17255,118621.8,0.002556
P46943,73204.3,2.2899999999999998e-05
P31755,55156.1,9.209999999999999e-05
Q07791,201974.6,1.49e-06
P39523,105911.3,1.35e-05
Q03770,95755.3,1.47e-06
P39551,35075.4,4.84e-06
P53749,69658.8,1.23e-06
P08964,223618.0,2.8100000000000002e-05
P00360,35752.3,0.002655
P36145,37001.9,2.18e-05
Q6B0R2,15365.2,1.17e-06
P38194,13863.3,1.0500000000000001e-06
Q6B0R7,11706.1,
P08638,100141.4,3.5699999999999997e-06
Q9ZZW7,61203.1,1.29e-07
P40578,127008.7,5.8899999999999995e-06
Q08922,13208.6,2.29e-06
Q12530,23633.0,6.96e-06
P53101,51832.1,3.58e-06
Q12039,80585.9,2.37e-05
Q04210,19195.4,1.48e-06
P39958,51196.7,0.000358
Q12460,56874.8,0.000612
P0CE98,13142.2,2.28e-07
Q92393,198553.0,4.49e-06
P33122,32674.3,6.69e-06
P0C5S0,10152.0,1.6399999999999999e-07
P81450,6691.9,9.109999999999999e-05
P39722,75138.9,3.48e-07
P0CL30,17365.2,6.350000000000001e-07
Q04215,49275.6,5.47e-06
O13521,13379.9,1.0900000000000002e-06
P49954,32549.6,8.45e-05
P36128,15668.5,8.959999999999999e-07
Q07923,21276.8,1.42e-05
P38988,33234.9,7.54e-05
Q12247,18215.7,2.78e-05
P39524,153727.8,2.6399999999999998e-05
Q03263,59565.2,1.31e-06
Q08927,15804.0,1.34e-06
P07263,59954.2,0.000509
Q9ZZX0,42297.9,
Q03103,65024.1,0.000155
P46956,34895.1,4.8e-05
Q12674,188309.3,5.7999999999999995e-06
Q03446,24205.0,2.12e-05
P47132,13152.6,8.740000000000001e-05
Q04052,108196.6,4.87e-06
P48015,44475.5,0.000163
Q12415,49123.4,3.1e-05
P12611,55336.6,3.27e-05
P39013,40289.8,7.18e-05
Q12153,51864.8,2.07e-05
P00942,26792.7,0.003408
P33297,48240.3,7.9e-05
Q08486,12148.4,1.3899999999999998e-06
P05756,17045.2,0.000226
Q04638,54084.5,7.07e-06
P14743,52837.9,2.26e-05
P36093,40651.5,1.47e-05
P27466,50289.6,2.27e-05
Q06667,32920.4,1.32e-06
P14065,35080.5,4.3100000000000004e-05
P43588,34392.7,0.000243
P25565,30211.5,1.29e-06
Q07376,53576.2,2.5899999999999998e-06
P19541,50084.3,9.25e-06
Q06817,71019.2,3.47e-05
P38240,16039.2,1.3600000000000001e-06
P53235,71318.6,8.14e-05
Q08416,18097.2,4.3899999999999996e-05
P0C5Q7,8285.6,1.13e-06
P38844,33408.4,6.420000000000001e-07
P36086,28043.6,0.000387
Q03187,28777.8,1.47e-06
Q12071,101508.1,3.03e-05
P15315,24428.0,1.84e-05
P26343,30172.9,1.5e-06
P38769,72322.1,3.9e-06
Q12077,12576.7,5.2e-08
P12754,70873.3,0.00012
P25040,45973.1,5.0600000000000003e-05
P53199,38702.7,0.000175
P0CY01,18601.2,
P25614,22788.9,2.7800000000000003e-07
P53150,48236.5,9.9e-06
P39703,23732.7,1.29e-06
P23202,40265.2,7.64e-05
P21373,59468.0,5.35e-05
P47121,13987.6,2.75e-06
P48365,87277.4,2.97e-05
Q03210,57741.9,4.9100000000000004e-06
Q12418,56363.3,1.1400000000000001e-05
P38754,15172.4,0.001009
Q12458,34754.3,0.000436
P36061,22676.9,1.2700000000000001e-06
Q6B0W2,12189.5,1.64e-06
Q08902,56114.6,1.4e-06
Q8TGU1,5305.1,
P47076,18592.3,4.1899999999999995e-05
Q12283,40705.7,1.57e-05
P34238,12295.0,1.34e-06
P22336,70341.5,0.000103
P36088,19724.4,4.6200000000000005e-05
P53200,28566.0,9.709999999999999e-05
Q04491,33031.2,0.000278
P38218,19939.0,2.05e-05
Q12096,57581.9,1.7100000000000002e-05
P53338,54320.8,2e-06
O13548,13362.6,9.56e-07
Q08909,34071.1,6.66e-06
P25719,19922.0,9.84e-05
Q07732,91819.2,1.5e-06
Q03897,130919.7,7.51e-06
P09733,49778.4,0.000298
Q12114,73568.9,0.000118
Q06681,160577.3,3.5600000000000002e-06
P40053,72421.8,0.000144
Q03558,45007.0,0.000341
Q04477,24591.9,2.87e-05
P24482,78330.9,3.0399999999999997e-05
Q3E804,6704.6,2.58e-06
P17065,84622.5,0.000135
P47106,13025.5,1.4299999999999999e-06
P04051,162314.5,0.000124
P32357,41666.0,6.28e-05
P23493,36932.2,1.5e-06
Q04511,76833.8,8.32e-06
Q03913,22828.5,1.33e-06
P40484,35877.8,6.27e-05
A0A023PXI5,21382.7,1.81e-06
Q05955,57826.5,1.16e-06
P33332,154653.3,1.4099999999999999e-05
P15732,16279.7,3.73e-05
Q12463,50074.3,3.34e-05
P32378,41026.1,5.75e-06
Q08673,22040.1,1.08e-05
Q3E837,4556.5,1.12e-06
P40481,42489.0,2.61e-05
P34253,35324.7,5.27e-05
Q9ZZW1,16281.4,
Q3E7Z6,3205.0,4.3700000000000006e-07
Q08347,72637.3,1.4e-07
Q04199,51245.6,2.73e-05
Q06156,132943.4,2.47e-05
P0CX08,56460.7,2.63e-06
P53047,35487.0,1.61e-06
P53246,98083.7,1.1400000000000001e-05
P0CX43,24502.1,0.003044
P32644,127020.3,2.5399999999999997e-05
Q12214,54743.2,5.67e-06
Q99373,29127.1,1.4099999999999998e-06
P33306,93740.0,2.52e-06
Q07532,40604.2,1.35e-05
P40218,25914.5,1.48e-06
P10127,41133.5,7.0300000000000005e-06
Q05672,51959.7,2.18e-05
P19097,206899.6,0.001167
Q12049,53732.0,4.66e-05
P38698,45042.8,6.82e-05
P38181,169454.3,5.01e-05
P53954,63156.8,3.8700000000000006e-05
Q00381,17365.2,1.37e-05
P29453,28137.3,0.003049
P38913,35535.4,2.81e-06
Q08273,13936.0,1.08e-05
P34247,29764.8,1.0199999999999999e-05
Q03290,38124.8,3.4e-05
P35178,33193.7,9.829999999999999e-05
Q12031,64976.6,4.1200000000000005e-05
Q8TGS9,8713.0,
P46971,87959.7,3.89e-05
P38688,73568.8,0.000216
P38830,71474.2,2.7e-07
Q12412,60257.4,7.75e-06
P34225,78759.8,2.38e-06
P53278,92655.0,0.000225
P18888,37597.1,2.94e-05
P22202,69631.6,0.000565
P25365,114022.8,3.36e-06
P40061,164386.2,1.83e-06
Q08278,25584.3,6.7e-05
P53236,106660.4,7.74e-06
Q8TGU0,3169.8,
P53279,19162.8,1.37e-06
Q06147,77561.5,1.76e-05
P21264,62339.0,0.000137
P47117,49535.2,9.640000000000001e-05
Q12466,133575.1,0.000418
P0C5P7,9721.1,
P53192,27097.7,6.12e-05
Q03776,65149.7,1.91e-05
P07252,76207.7,2.3199999999999998e-05
A0A023PXQ4,43919.5,1.37e-06
Q08817,87326.0,2.24e-05
Q06689,72683.4,0.000225
P53584,51639.5,1e-08
P38251,39946.2,7.78e-05
P36037,79478.0,0.000134
Q06440,72540.9,0.000116
P47184,13944.5,1.12e-06
Q03034,56152.3,4.16e-05
P53066,20040.7,1.0199999999999999e-05
P36053,16144.5,7.25e-05
P36026,82712.0,1.22e-06
Q8TGK4,8411.4,
P38755,49803.1,3.73e-05
Q04487,22317.2,1.21e-06
P30283,50429.8,4.59e-06
Q06511,28207.7,0.000116
P02309,11386.6,0.004554
P40917,32987.8,2.9300000000000003e-06
P47149,23624.7,2.84e-05
P36007,34898.4,4.01e-06
Q07549,15672.1,8.2e-05
P38188,13836.6,1.0500000000000001e-06
P0CX48,17775.3,0.004403
P53070,74221.3,6.44e-06
P38359,95946.6,1.74e-06
Q06070,25549.9,4.44e-05
A0A023PXN3,14509.3,2.51e-07
Q12338,12476.8,7.38e-06
P40326,12287.7,1.34e-05
P38294,11456.4,1.1100000000000002e-06
P35198,49069.0,7.07e-06
Q06152,32002.6,1.48e-05
Q07362,19901.7,8.03e-05
P39006,56605.5,2.3899999999999998e-05
P53583,61660.9,1e-05
P35725,19011.9,4.35e-05
Q06346,25486.0,5.69e-05
P0C2I5,198552.6,1.04e-05
Q04110,34115.8,2.79e-06
P40455,27214.2,1.29e-06
P36089,16667.4,1.2700000000000001e-06
P53173,15929.0,0.000121
P40362,66390.0,0.000147
Q06063,41700.1,3.4200000000000005e-05
P46984,13598.2,2.11e-05
Q06108,120431.7,8.759999999999999e-06
Q03212,62495.5,1.09e-05
P22108,36827.1,4.35e-05
Q12349,14117.9,0.00019
P36131,34080.2,6.88e-06
P36143,69655.1,1.57e-06
P40309,97097.5,3.13e-06
P33421,22083.3,1.19e-05
P39990,13570.1,0.000388
P53942,34881.5,8.1e-06
P40990,41486.7,1.89e-05
P10962,35680.9,7.759999999999999e-05
P31382,86871.5,0.00011
P40155,23173.7,9.26e-06
P53867,55106.0,3e-05
P40094,92525.8,4.93e-05
P05737,27662.7,0.003769
P0C2J4,49772.1,3e-06
P40490,13494.6,1.1e-06
P0CL38,18575.1,6.999999999999999e-09
Q04902,26040.8,2.58e-06
P27825,56948.3,4.3299999999999995e-05
P36534,33762.4,1.92e-05
Q04651,40690.6,5.0799999999999995e-05
P47180,37291.3,3.55e-07
P00950,27611.8,0.00595
Q12317,57083.3,1.7100000000000002e-05
Q8TGP5,6864.0,3.48e-06
P27697,56759.4,1.9699999999999998e-05
P32259,111309.9,3.41e-05
P40005,12995.1,3.73e-05
P40961,31428.3,0.000107
P38231,20512.8,2.01e-05
P36115,68910.1,2.65e-06
P10614,60726.8,0.000791
A0A023PYH5,14088.9,
P43535,85015.3,0.000266
P43610,96956.5,1.12e-05
P33201,27061.3,0.000619
Q04213,55412.1,5.23e-05
P0CE99,8198.5,4.2200000000000005e-07
P00830,54785.2,0.001712
P27616,34597.6,0.000236
Q07829,13362.3,1.22e-06
Q6Q547,6642.9,0.000116
P21771,33076.9,8.01e-05
P53182,7550.0,1.3e-06
Q08964,128133.8,2.6600000000000003e-05
P53914,119350.0,0.00011
P40207,27911.3,3.66e-05
P32504,111899.1,1.59e-05
P36025,31882.4,2.25e-05
P53903,15051.2,4.16e-05
P13663,39541.1,0.001579
P0CE97,13142.2,2.28e-07
P38361,62649.9,2.33e-06
P52492,17745.3,6.07e-06
P53220,27228.0,3.98e-05
Q04958,187138.8,2.17e-05
P49435,20580.9,0.000207
Q05778,30684.3,3.6299999999999995e-05
Q12267,162172.9,1.2e-05
P32842,17038.6,3.12e-05
P35192,46515.2,0.000124
P31115,50907.5,6.51e-05
P47089,22500.3,0.000258
P25360,102531.5,1.0300000000000001e-05
P38198,174160.9,4.55e-05
P19145,65661.0,4.68e-05
Q04413,12549.0,1.1399999999999999e-06
Q8TGS1,7711.3,
Q07355,14095.4,3.14e-06
P40566,86969.5,1.15e-05
P53887,14647.4,3e-08
Q3E7Z7,4845.6,
P32364,73796.1,3.1100000000000004e-05
Q12269,198530.5,4.219999999999999e-06
P14772,176877.6,7.64e-06
P38122,34468.3,2.7e-05
O13582,13873.5,1.42e-06
P36060,34141.2,0.000147
Q3E829,9044.6,2.05e-06
P11978,152084.6,1.22e-05
Q8TGP8,16395.5,
A0A023PYD7,18449.8,1.34e-06
Q05473,35635.0,1.16e-06
P35179,8948.8,5.5e-05
Q07560,32035.0,9.55e-06
P53895,32993.1,4.07e-06
P38335,79054.3,8.2e-06
P40092,14988.9,5.58e-06
P36049,49728.0,4.02e-05
Q04674,14308.0,1.2700000000000001e-06
P43556,82192.2,3.13e-05
P87288,12308.4,2.52e-07
Q02864,18432.9,2.56e-06
P36010,17168.9,0.000164
Q02201,51592.5,5.2600000000000005e-05
P11747,19130.6,2.34e-05
P41920,22950.2,0.000557
O13516,22456.2,0.00142
P40581,18643.6,0.000197
P03870,48636.5,
Q12155,19095.9,2.02e-05
Q12116,52222.5,1.22e-05
Q06592,18329.7,1.6499999999999999e-06
P32559,58353.3,8.65e-06
P53172,58106.5,0.000203
P32568,168770.1,4.9e-05
P38243,23549.4,1.3e-05
Q04712,59244.0,6.25e-06
P0C5R0,4315.3,
P32939,23033.9,9.17e-05
P34233,65724.0,1.8100000000000003e-05
P41058,6735.9,0.001328
O94084,27818.9,4.0799999999999995e-07
P0CX52,15863.7,0.000337
P38248,43761.9,0.000377
P47818,34242.1,3.71e-05
P38721,79021.4,1.32e-06
P46151,73917.1,1.89e-05
Q08490,66719.1,3.2599999999999997e-06
Q12457,66374.4,6.74e-06
Q02795,31652.1,0.000152
P52911,63492.5,2.34e-05
P25588,124279.5,9.27e-06
P15625,57498.9,0.000165
P39704,24058.8,0.000323
P07278,47220.6,0.000128
P40560,59712.1,2.87e-06
Q3E7X9,7597.0,0.001059
Q07349,48343.0,1.26e-05
Q12289,34771.7,7.16e-06
P41833,69400.8,1.74e-06
Q05541,33954.8,2.34e-05
P40565,17095.3,1.07e-05
P32572,34245.0,1.22e-06
P40580,28802.5,3.7e-05
P38162,22966.1,1.06e-05
P38192,12451.1,1.26e-06
P28789,36670.0,0.000101
P0CE68,138019.9,2.42e-06
P38888,91209.3,6.519999999999999e-06
P53118,78127.6,1.57e-06
P47059,12388.8,1.4599999999999998e-07
P15873,28896.2,0.000205
P33315,75016.0,1.06e-05
P43590,61741.1,8.07e-05
P43560,76315.8,2.92e-06
P48560,10170.5,5.85e-05
Q02872,19820.9,2.44e-06
Q12421,22163.1,6.14e-06
P33418,126791.6,4.65e-05
P22517,50438.9,0.000121
P16603,76748.2,0.00051
Q12428,57696.3,5.09e-05
Q99299,84843.0,3.08e-06
P0C5M9,10058.0,1.57e-07
Q7LIF1,12357.5,1.19e-06
P34250,125563.0,7.91e-06
Q02803,34044.6,1.3899999999999998e-06
Q07793,181659.8,5.98e-06
P38142,53525.4,8.19e-06
Q08630,12393.8,1.13e-06
Q02630,116252.9,5.09e-05
P39939,13470.2,0.005036
P53260,20797.3,8.23e-06
Q02651,28421.4,1.4099999999999998e-06
P48566,73000.1,8.050000000000001e-06
I2HB52,7326.8,4.2999999999999995e-08
Q12374,70858.3,3.41e-05
Q03480,15411.8,1.5800000000000001e-06
P41817,34664.2,6.58e-06
P53738,15058.4,0.000181
P32457,60035.8,0.000362
Q08681,11109.4,1.2e-05
Q3E801,3144.9,
P33204,19910.0,0.000101
Q9ZZX8,6276.5,
Q8TGS4,4060.1,
P53752,49630.9,3.92e-06
P38921,31040.3,1.08e-05
P10355,29162.6,6.84e-06
Q07880,16864.2,1.25e-06
Q8TGV0,3327.0,
Q06218,68077.4,6.55e-05
P18239,34446.7,0.001011
P53389,65341.6,8.31e-06
P87271,10690.1,1.16e-06
P24870,49453.9,1.01e-05
Q02767,27693.4,1.49e-05
Q08747,25971.4,7.97e-06
Q01976,26085.3,0.000395
P41806,8433.1,2.77e-05
P53242,34034.2,1.32e-06
P40368,82067.0,0.000116
P47098,198658.6,4.929999999999999e-06
P53259,38839.9,2.5099999999999997e-06
A0A023PZI9,18113.2,1.1699999999999999e-07
P40351,67409.4,1.4299999999999999e-06
P40897,91630.2,3.16e-05
P53541,72192.7,1.19e-06
P40099,24057.0,1e-05
P43611,59320.9,3.4e-05
A0A023PYF7,13975.7,7.200000000000001e-08
P38281,35758.2,5.44e-05
P16658,44113.8,5.230000000000001e-06
Q12154,39337.1,0.000259
P0CF20,19468.2,1.2700000000000001e-06
Q06632,153381.3,1.1400000000000001e-05
P46962,37908.0,2.2100000000000002e-05
P53316,89484.5,4.3799999999999994e-05
Q04212,38210.7,0.000104
Q12251,35926.7,3.2000000000000003e-06
P54007,41126.7,9.1e-06
Q04401,15786.3,1.21e-05
Q12281,11526.0,1.6200000000000002e-06
P04801,84517.4,0.000861
P53742,55510.4,0.000701
Q12447,21941.6,0.000158
P40533,54909.9,2.78e-05
Q07350,29923.2,3.31e-05
P43619,32358.3,4.28e-05
P25371,117204.3,2.8899999999999998e-05
P25644,88511.4,5.2600000000000005e-05
Q12348,76360.0,1.3e-05
P32524,33053.8,2.76e-05
P36075,50872.1,1.34e-06
P13130,34222.4,2.1899999999999998e-06
P53156,36373.2,1.33e-06
P51533,176469.5,1.21e-05
P37298,20252.8,0.000117
P07256,50227.3,0.000387
Q12372,64222.3,4.03e-06
Q99296,82787.3,2.5099999999999997e-06
Q12013,85229.7,9.13e-06
P07277,48447.9,0.000103
Q05787,95471.7,3.28e-06
O13577,15165.2,4.88e-06
Q07989,12267.4,1.28e-06
P53629,74024.5,1.77e-05
Q12464,51598.1,0.000122
P25383,49841.0,3.07e-06
P32605,34405.7,2.5699999999999998e-05
P43582,22642.4,6.62e-05
P34909,65358.9,8.68e-05
P35193,47573.5,1.2699999999999999e-05
Q03323,19434.4,1.26e-05
P18410,30130.0,9.61e-06
P47118,16070.2,1.9e-05
Q08972,134309.9,0.000558
Q02647,10442.0,4.1e-05
P34077,96169.7,0.000201
P07143,34056.9,0.00038
P43598,21782.3,1.5e-05
D6VPM8,20704.2,1.81e-06
P38845,51116.2,0.000202
Q02939,58532.1,8.15e-05
A0A023PZD5,17060.1,7.400000000000001e-08
Q8TGL0,9138.7,
P53161,13393.0,1.47e-06
P40187,61942.2,1.12e-05
P40101,35911.8,1.24e-06
Q08409,157749.2,5.0800000000000005e-06
P53130,14911.9,1.28e-06
Q8TGR2,11351.2,
P32480,98454.0,1.39e-05
P25627,30749.6,3.45e-05
Q8TGN4,10502.4,
