uniprot,mw,abundance
Q03050,12834.0,3.9399999999999995e-07
Q12370,13093.0,1.59e-06
P32612,12820.0,9.81e-07
P0CE92,12850.0,1.7e-08
P53124,48584.0,4.440000000000001e-06
P40038,47007.0,1.9399999999999997e-05
P32896,103944.0,1e-05
P17967,58227.0,0.000207
P40530,45444.0,4.11e-05
P53170,57294.0,9.1e-06
Q12511,63669.0,6.78e-05
P40091,48165.0,7.290000000000001e-05
P53238,38342.0,1.6899999999999997e-05
P25362,25224.0,4.67e-06
P33767,49392.0,0.000181
P41816,44920.0,3.13e-06
P33400,68232.0,2.0399999999999998e-05
P53343,12820.0,1.0700000000000001e-06
P0CE91,12905.0,1.18e-06
P0CE87,17714.0,1.51e-06
P25610,13187.0,1.22e-06
P25580,47923.0,4.68e-05
P38126,63460.0,1.03e-06
P25693,35207.0,3.2599999999999997e-06
P36102,76455.0,2.75e-05
P40585,13159.0,1.31e-06
P0CE90,12905.0,1.23e-06
Q07362,19881.0,8.03e-05
Q3E833,9993.0,8.66e-06
P40186,32037.0,3.9e-05
P22434,42016.0,1.3300000000000001e-05
P06776,61000.0,6.56e-05
P40550,160538.0,1.0700000000000001e-06
Q02785,171065.0,8.779999999999999e-05
P53756,149750.0,6.07e-06
P33200,112571.0,2.8900000000000003e-06
P33302,170438.0,0.00052
P32609,59443.0,9.849999999999999e-06
Q05518,54996.0,2.8899999999999998e-05
P36147,21968.0,5.13e-05
P40459,35032.0,8.03e-05
P29468,64552.0,0.00016
Q12524,39755.0,3.37e-06
Q08966,55431.0,5.860000000000001e-06
P15873,28916.0,0.000205
P38219,44174.0,0.001805
Q06668,55589.0,1.25e-05
A0A023PZI1,12402.0,5.879999999999999e-07
P21957,46065.0,2.78e-05
P40897,91616.0,3.16e-05
Q06810,38901.0,1.4e-05
P53224,25245.0,3.78e-05
Q12375,31520.0,2.77e-05
Q99220,61258.0,6.28e-06
P38755,49805.0,3.73e-05
Q08952,30779.0,1.48e-05
P32263,30132.0,0.001288
P32567,95031.0,4.3799999999999994e-05
P53632,66031.0,7.51e-05
P16451,45362.0,3.2200000000000003e-05
Q92316,9517.0,3.03e-05
Q08692,32758.0,1.1399999999999999e-06
Q12447,21947.0,0.000158
P40960,60074.0,7.4e-06
P0CE89,12866.0,9.98e-07
P0CE88,12866.0,1.3e-06
Q07987,13178.0,1.6699999999999999e-06
P39545,5674.0,1.3899999999999998e-06
P53298,47349.0,2.6300000000000002e-05
P16547,44580.0,0.000212
P48439,39483.0,4.14e-05
Q12033,75947.0,3.1899999999999996e-05
P48565,61532.0,1.25e-06
P53010,127039.0,1.83e-05
P10963,60983.0,0.000139
P16467,61912.0,0.003961
Q12451,145796.0,3.3700000000000006e-05
P40219,16384.0,2.38e-05
P43558,33510.0,2.8800000000000002e-05
P37254,88544.0,2.5399999999999997e-05
P39937,59258.0,1.9399999999999997e-05
P0CE93,12850.0,1.21e-06
P0CE85,13173.0,1.4299999999999999e-06
P38155,12848.0,1.08e-06
P38122,34465.0,2.7e-05
Q04430,40903.0,6.31e-05
P25644,88511.0,5.2600000000000005e-05
P38151,45782.0,1.64e-05
P39081,71898.0,5.25e-05
P24867,32095.0,7.08e-06
P06169,61495.0,0.008823
P26263,61580.0,6.759999999999999e-05
P51533,176461.0,1.21e-05
Q04182,172256.0,3.71e-05
P53844,40678.0,5.27e-05
P37304,92872.0,5.0299999999999996e-05
Q12515,31886.0,3.72e-05
P35994,13048.0,1.24e-06
P0CE86,17714.0,1.4e-06
P43575,12845.0,1.3899999999999998e-06
P53860,40714.0,0.000214
Q06608,22508.0,2.44e-05
P10834,34637.0,9.980000000000001e-06
P39718,19877.0,4.76e-06
Q03370,63543.0,4.65e-05
P38244,111035.0,9.17e-06
P16862,104618.0,0.001573
P53896,22383.0,7.05e-05
P25646,49421.0,6.4000000000000006e-06
Q06149,81274.0,2.21e-06
P32854,33006.0,1.12e-06
Q99373,29103.0,1.4099999999999998e-06
P53112,38420.0,4.75e-05
P40155,23169.0,9.26e-06
P48363,23115.0,0.000186
P53900,15180.0,0.00013
P52553,13284.0,3.41e-05
P16861,107970.0,0.001589
P32452,38225.0,1.9699999999999998e-05
P40961,31427.0,0.000107
P39535,97689.0,3.75e-05
P38725,12880.0,1.0900000000000002e-06
Q08322,12877.0,1.22e-06
P53427,12891.0,1.04e-06
P12383,121794.0,1.57e-05
P27801,107398.0,3.1899999999999996e-05
P40335,42547.0,1.7199999999999998e-05
P38921,31027.0,1.08e-05
Q05568,39099.0,3.15e-06
P80667,42706.0,6.92e-05
Q03262,71069.0,0.000105
P38744,14026.0,1.7199999999999998e-05
P08018,72720.0,4.32e-05
P40345,75393.0,2.42e-06
Q12144,32637.0,5.17e-05
P39684,70842.0,3.18e-06
Q12462,26875.0,4.93e-05
P38848,66148.0,2.2799999999999998e-06
P32800,30752.0,6.19e-06
Q03289,42923.0,1.1100000000000002e-06
P53872,21966.0,2.35e-05
P47180,37287.0,3.55e-07
P53297,78781.0,8.290000000000001e-05
P38794,26467.0,1.92e-06
Q12477,34798.0,1.71e-06
P53259,38815.0,2.5099999999999997e-06
Q04264,147041.0,0.000132
P38075,26908.0,0.000106
P53203,52943.0,4.67e-06
P33760,115571.0,2.2899999999999998e-05
P20133,36666.0,1.53e-05
Q12252,112546.0,2.4500000000000003e-06
P12868,117478.0,2.0300000000000002e-05
P53261,69877.0,0.000179
P24004,117276.0,2.42e-05
P07270,34089.0,1.26e-06
P25297,64382.0,0.002852
P38361,62654.0,2.33e-06
P40187,61938.0,1.12e-05
P25578,59370.0,2.69e-07
P07271,97682.0,1.09e-05
Q06216,74146.0,1.21e-06
Q03178,34622.0,2.97e-05
Q12236,121660.0,9.02e-06
P25625,42541.0,3.73e-05
P36139,31246.0,0.000102
P38855,32037.0,1.19e-06
Q07418,38706.0,8.570000000000001e-05
P50091,33050.0,3.11e-06
Q02969,44911.0,3.03e-05
Q12006,44488.0,1.0700000000000001e-06
P00560,44738.0,0.013227
P33401,63112.0,0.000177
P18898,42690.0,4.1899999999999995e-05
Q05637,11887.0,9.99e-07
P17442,134029.0,8.56e-05
P38264,21137.0,0.000787
P38768,39519.0,3.78e-05
P34217,73776.0,5.2600000000000005e-05
P46999,30215.0,1.48e-06
Q03306,100476.0,2.0600000000000002e-07
P38292,48579.0,2.29e-06
P53248,68165.0,8.01e-06
P20052,33227.0,2.26e-06
P17157,34906.0,7.15e-05
P53191,70617.0,9.14e-06
P52960,114711.0,2.56e-06
Q03880,13962.0,0.000124
P33333,33887.0,0.000139
P25360,102540.0,1.0300000000000001e-05
Q06651,32675.0,1.1e-05
P40035,33528.0,2.8800000000000002e-05
P39104,119923.0,1.87e-05
Q03180,33004.0,1.66e-06
P06197,24824.0,7.240000000000001e-05
Q03407,86253.0,6.22e-06
Q04383,58202.0,1.22e-06
Q06494,38601.0,3.64e-05
P53184,24993.0,0.000149
P36040,30739.0,3.45e-05
P36093,40646.0,1.47e-05
P40025,37719.0,4.04e-06
P53252,38349.0,0.001189
P07283,29063.0,0.000568
P47190,86323.0,2.4100000000000003e-05
P46971,87966.0,3.89e-05
P42934,88026.0,1.5e-06
Q12412,60251.0,7.75e-06
Q07951,20061.0,1.65e-05
P25576,29673.0,9.03e-06
P39008,49682.0,3.6700000000000004e-05
P38291,15814.0,8.390000000000001e-06
P50947,37024.0,3.28e-05
P46956,34882.0,4.8e-05
P05066,66274.0,9.31e-06
P06738,103275.0,7.1e-05
P05375,23150.0,8.08e-05
Q12326,34863.0,0.000233
P35999,88183.0,3.08e-05
P38969,48934.0,2.44e-05
Q08580,44131.0,5.37e-06
P25584,16593.0,2.67e-06
P28795,50676.0,1.9699999999999998e-05
P35056,69324.0,2.36e-05
P39108,42323.0,6.56e-06
P46988,12782.0,2.8e-05
Q12746,35287.0,0.000346
Q12057,32084.0,2e-05
Q06449,23539.0,3.6700000000000004e-05
P32383,100548.0,1.6200000000000002e-06
Q12017,32793.0,9.6e-05
P40975,4848.0,0.000891
P87284,6138.0,8.71e-07
Q02890,42485.0,4.92e-05
P19881,34625.0,0.000129
P05030,99619.0,0.012048
Q12008,36073.0,2.45e-05
Q07930,23654.0,1.49e-05
P33775,92675.0,0.000408
Q06644,77570.0,1.3e-05
P38336,32881.0,8.210000000000001e-06
P28005,19574.0,4.07e-05
P23594,41938.0,8.28e-05
P52867,84776.0,1.42e-06
P34221,51332.0,0.000213
P38193,50655.0,1.91e-05
P35842,52758.0,0.000356
P38693,52700.0,0.000482
P11491,63004.0,6.0100000000000004e-05
P42841,53143.0,7.37e-05
P53903,15053.0,4.16e-05
Q08959,37070.0,5.48e-05
P37012,63089.0,0.000204
Q00618,39675.0,3.75e-06
P50085,34407.0,6.65e-05
P07269,63391.0,5.65e-05
P27514,99490.0,5.97e-05
P39105,71667.0,5.690000000000001e-06
P32634,195383.0,1.5199999999999998e-05
P19657,102172.0,0.001075
P14242,99355.0,6.53e-06
Q04049,71515.0,1.64e-05
Q12445,34232.0,2.62e-05
P32838,42433.0,1.98e-05
P23595,43047.0,5.99e-05
P80210,48279.0,0.000726
Q12211,62143.0,0.000124
P03962,29240.0,0.000217
Q9ZZX7,12471.0,0.00015528148944099398
P37299,8593.0,7.95e-05
P07256,50228.0,0.000387
P00128,14565.0,0.000422
P28519,43038.0,1.15e-05
P31244,91430.0,5.22e-06
P32628,42367.0,0.000304
Q12021,58230.0,4.35e-06
P06839,89786.0,0.000141
P25301,52247.0,4.58e-06
P34230,97126.0,2.08e-06
P32327,130167.0,0.000409
P22289,7476.0,7.02e-05
P06779,63777.0,8.8e-06
P50109,65584.0,5.44e-05
Q07949,44772.0,1.42e-06
Q12335,20966.0,0.000145
P40100,33733.0,2.67e-06
P27616,34603.0,0.000236
Q05911,54510.0,0.000191
P53167,41891.0,3e-08
P31115,50889.0,6.51e-05
Q12069,53399.0,8.66e-06
P34222,22435.0,2.5600000000000002e-05
P47116,91400.0,4.55e-05
P25044,38868.0,2.76e-05
P29461,85868.0,3.7200000000000004e-06
Q07807,98068.0,5.17e-05
P54113,65282.0,0.000245
P25502,111414.0,8.759999999999999e-06
Q02256,41185.0,0.000129
P53335,31312.0,0.000127
P20051,40313.0,0.000193
P28272,34801.0,0.002994
P21304,63803.0,0.0005
P41909,100025.0,1.8000000000000001e-06
P07259,245041.0,0.000747
Q12488,24204.0,1.4599999999999999e-05
P40359,25061.0,1.2700000000000001e-06
P40555,24846.0,1.0199999999999999e-05
P50896,95348.0,1.36e-05
P08468,94523.0,6.3e-06
P47065,39813.0,7.3899999999999995e-06
P36002,73502.0,3.15e-06
Q04373,75106.0,0.000252
P38009,65263.0,0.001184
P25635,103983.0,0.00018
P36166,79434.0,2.14e-05
Q12146,21952.0,1.98e-05
Q02772,12394.0,1.57e-05
P40048,105224.0,9.32e-06
P40454,45082.0,4.8200000000000006e-05
Q06991,29251.0,4.74e-05
P38972,148905.0,0.000728
P07275,64435.0,0.00023
P53037,130065.0,1.74e-06
P10355,29155.0,6.84e-06
P32522,112646.0,1.19e-05
P39927,46983.0,2.3199999999999998e-05
Q12461,41452.0,2.3899999999999998e-05
Q12221,119508.0,1.4599999999999999e-05
P53294,46816.0,1.26e-05
P11154,130099.0,0.000235
P13298,24664.0,0.000452
P30402,24811.0,6.94e-05
Q9ZZW4,6868.0,0.00015528148944099398
P32863,101754.0,2.87e-06
P14737,148398.0,6.2300000000000005e-06
P32864,67374.0,0.000237
P48567,45273.0,0.000232
Q08647,77002.0,9.159999999999999e-05
P40475,61759.0,1.3899999999999998e-06
P40474,59618.0,2.24e-05
P43122,45543.0,1.4099999999999999e-05
Q00578,95341.0,1.75e-05
P25454,42963.0,9.1e-05
Q99359,74722.0,8.48e-06
Q08760,50161.0,1.6499999999999999e-06
Q05672,51957.0,2.18e-05
P08525,10975.0,8.2e-05
P48581,45580.0,2.76e-06
P14736,87174.0,1.93e-05
P06778,52404.0,1.5199999999999998e-05
P22216,91962.0,6.110000000000001e-05
P38953,46350.0,1.07e-05
Q06244,29359.0,1.31e-06
P09368,53271.0,7.7e-06
P15380,68788.0,4.4e-05
Q9ZZW3,5940.0,0.00015528148944099398
Q9ZZV8,5912.0,0.00015528148944099398
Q06891,21290.0,0.00015528148944099398
P01119,34347.0,2.75e-05
Q08096,40171.0,0.000139
P33323,20744.0,1.31e-06
Q9ZZX8,6271.0,0.00015528148944099398
Q35811,5849.0,0.00015528148944099398
Q9ZZW1,16269.0,0.00015528148944099398
P07257,40478.0,0.000505
P00127,17257.0,0.000115
P38230,37019.0,4.24e-05
P06777,126370.0,2.34e-05
P12753,152569.0,1.29e-05
Q12223,26630.0,7.46e-06
P53295,41006.0,0.000265
P25332,36924.0,3.6899999999999996e-05
P38623,68062.0,0.000226
Q12188,77202.0,3.2799999999999997e-07
P40893,21967.0,5.24e-05
P26754,29936.0,0.000447
P38630,94903.0,7.55e-05
P38234,22921.0,0.00019
Q9ZZX9,15628.0,0.00015528148944099398
Q9ZZW2,14136.0,0.00015528148944099398
P38227,77287.0,9.210000000000002e-06
P40352,124528.0,2.2799999999999998e-06
P07276,117838.0,9.49e-06
Q06665,82043.0,1.6299999999999999e-06
Q04418,50192.0,2.69e-05
P53721,25344.0,0.000125
P36054,24135.0,6.17e-06
Q03446,24211.0,2.12e-05
P10862,55230.0,2.13e-06
Q12465,133959.0,4.29e-05
Q12270,29500.0,0.000107
P38086,107946.0,2.49e-05
Q06835,12260.0,7.21e-06
P21538,91874.0,0.000123
P38232,38747.0,1.51e-06
P25560,22270.0,3.86e-05
P47104,154933.0,8.85e-06
Q03956,40017.0,3.43e-05
P39729,40701.0,0.000178
Q03530,35911.0,2.9e-07
Q08742,16697.0,7.78e-05
P25611,95690.0,1.37e-06
P19541,50082.0,9.25e-06
Q12192,35195.0,1.08e-05
P38206,66211.0,1.58e-07
P06838,24311.0,3.5e-06
P32641,75727.0,8.69e-06
Q04231,20270.0,1.39e-05
P32849,134002.0,1.53e-05
P11938,92413.0,6.709999999999999e-05
Q08273,13940.0,1.08e-05
P21827,53014.0,0.000298
P53972,56177.0,9.94e-05
P32841,48706.0,2.7699999999999995e-07
P12689,112227.0,0.000383
Q08003,22850.0,6.4100000000000005e-06
P38339,74619.0,3.8e-05
P32445,15386.0,9.59e-05
P40160,49125.0,0.000112
Q12504,57289.0,6.790000000000001e-05
Q3E757,19750.0,0.001151
P0CX54,17823.0,0.001557
P38754,15153.0,0.001009
P26785,22249.0,0.001494
P40339,36149.0,6.55e-05
Q06108,120395.0,8.759999999999999e-06
Q00245,25312.0,0.000136
Q00246,32186.0,4.53e-06
Q06208,45643.0,7.719999999999999e-06
P43565,196531.0,2.1099999999999997e-06
P23796,58882.0,7.9e-06
P38883,86739.0,0.000165
P38222,62594.0,6.8e-05
Q12367,41392.0,5.5e-06
Q12690,22554.0,0.001384
P01120,34705.0,0.00027
P38622,57981.0,1.48e-06
Q12044,29256.0,2.96e-05
Q04779,78836.0,1.0199999999999999e-05
P39531,97471.0,2.7899999999999997e-05
Q08904,61287.0,1.8600000000000002e-06
A0A0B7P221,3468.0,0.00015528148944099398
P21651,35683.0,1.3e-06
P38344,45862.0,5.55e-05
P38927,28760.0,1.3600000000000001e-06
P26755,13816.0,8.36e-05
P40188,19229.0,4.88e-05
Q12305,15413.0,0.000174
Q06709,49690.0,0.000145
P03871,43231.0,0.00015528148944099398
P39083,112832.0,5.51e-06
P40043,18989.0,0.000121
Q00453,23855.0,1.29e-05
Q12300,83159.0,1.37e-06
Q03778,24537.0,1.06e-05
Q03792,83124.0,4.769999999999999e-06
P42073,59819.0,7.81e-05
P03872,33196.0,0.00015528148944099398
Q12090,45880.0,2.4100000000000002e-06
Q08237,32895.0,4.85e-05
P30775,46770.0,9.67e-06
P38629,38204.0,5.88e-05
P48743,90584.0,5.77e-06
Q99188,35100.0,2.5400000000000002e-06
P32862,128240.0,4.34e-06
P06781,21479.0,5.31e-05
P53893,124464.0,8.240000000000001e-05
P50861,18556.0,7.2e-05
P38145,26196.0,8.36e-05
P40348,39742.0,0.000105
P38251,39942.0,7.78e-05
Q06407,113291.0,9.47e-06
P43556,82209.0,3.13e-05
Q06624,39273.0,7.379999999999999e-05
P06780,23152.0,0.000201
Q99258,22568.0,0.000294
Q12196,56122.0,8.84e-06
P21672,97515.0,1.88e-05
P49723,40055.0,0.001538
Q07844,93069.0,7.1e-05
P0C0W9,19720.0,0.000899
P14291,95538.0,2.31e-06
Q00816,112616.0,5.42e-05
P35196,32694.0,0.000109
P38127,42102.0,1.34e-05
P53331,62849.0,6.47e-06
P40395,121650.0,4.05e-06
P21524,99561.0,0.003954
Q08961,67178.0,6.02e-05
P36105,15167.0,0.001373
P26784,22201.0,0.00086
Q03713,18477.0,4.45e-05
P38212,23887.0,4.09e-06
P22336,70348.0,0.000103
P16664,75317.0,8.06e-06
P53879,36818.0,3.98e-05
Q12362,67036.0,2.87e-05
P33312,27116.0,2.35e-06
P29539,217931.0,4.53e-06
P54780,24422.0,0.000594
P0CX43,24486.0,0.003044
P0CX42,14473.0,0.002022
P25378,23338.0,2.42e-05
P38066,38332.0,0.000118
P38615,43005.0,7.73e-05
P05748,24422.0,0.001414
P46990,20551.0,0.000718
P0CX83,21704.0,0.002499
P56628,13827.0,0.000773
P0C2H6,15531.0,0.000527
P09938,46147.0,0.000936
P53221,14235.0,0.002395
P38741,80109.0,2.26e-06
P0CX53,17823.0,0.001524
P40212,22525.0,0.001635
P0CX50,20563.0,0.003108
P0CX82,21704.0,0.001322
P0CX24,20437.0,0.000426
Q12672,18274.0,0.004531
P05749,13693.0,0.001365
P36144,31616.0,5.52e-05
P05743,14234.0,0.000455
Q03942,55950.0,1.06e-05
P41805,25361.0,0.00266
P0CX44,24486.0,0.004601
P0CX49,20563.0,0.002433
P36521,28515.0,7.709999999999999e-05
P36528,32213.0,0.000144
P23369,18587.0,3.8299999999999996e-05
P25348,21437.0,3.61e-05
P36531,20091.0,1.83e-05
P36532,11949.0,2.45e-05
Q06090,16124.0,4.27e-05
Q12508,49169.0,2.36e-06
P40993,22541.0,4.41e-06
Q03305,47469.0,6.87e-05
P25299,32791.0,5.3e-05
P11745,45816.0,0.000691
P32385,28862.0,1.3600000000000001e-06
Q02933,50171.0,7.889999999999999e-06
Q02805,92349.0,1.25e-05
P46669,36224.0,0.000105
P28000,16151.0,0.000405
P25441,46667.0,4.1700000000000004e-05
P32910,36135.0,1.39e-05
P47076,18596.0,4.1899999999999995e-05
P38805,35121.0,4.27e-05
Q12189,28258.0,0.000161
P43588,34398.0,0.000243
Q06103,48959.0,0.000696
P22353,26945.0,6.0100000000000004e-05
Q02204,30271.0,6.840000000000001e-05
P22354,22392.0,1.62e-05
Q12487,18463.0,0.000109
P36525,30049.0,7.2e-05
Q06678,42825.0,0.000108
P25367,42580.0,5.23e-05
P53118,78142.0,1.57e-06
P50106,14585.0,5.5299999999999996e-05
P20436,16511.0,9.690000000000001e-05
P04051,162301.0,0.000124
P22276,129456.0,4.68e-05
P36121,32142.0,5.21e-05
Q02773,139348.0,2.18e-05
P38886,29747.0,0.000172
P53196,46383.0,2.5699999999999998e-05
P05738,21569.0,0.002312
P40693,36559.0,9.22e-05
Q04599,30996.0,9.790000000000001e-05
P12687,43227.0,5.7e-05
P31334,29790.0,4.1200000000000005e-05
P38064,26518.0,3.72e-05
P20084,9531.0,2.6300000000000002e-05
Q04598,12030.0,1.3300000000000001e-05
P35996,14905.0,4.25e-05
P19956,11476.0,1.9600000000000002e-05
Q03441,49932.0,1.04e-05
P43620,75914.0,1.56e-05
P36159,96816.0,6.0899999999999996e-05
Q03691,28908.0,5.11e-05
P22138,135742.0,0.000329
P20435,17910.0,0.000142
P20433,25414.0,0.000131
Q02685,26860.0,1.49e-05
Q05635,39484.0,2.61e-05
P25042,41838.0,8.220000000000001e-06
P07703,37687.0,0.000278
P16370,35298.0,0.00014
P23250,46623.0,1.43e-05
O13563,17902.0,0.000138
Q12250,51768.0,0.000233
P38771,26407.0,2.5699999999999998e-05
Q12495,70210.0,2.18e-05
Q03195,68340.0,0.000326
P36523,28167.0,9.77e-05
P14063,15520.0,4.76e-05
P36533,7973.0,3.18e-05
P32611,43786.0,2.34e-05
Q12530,23619.0,6.96e-06
P25298,79960.0,6.69e-05
P38061,14771.0,0.001148
P14126,43758.0,0.003109
P0CH08,14554.0,0.000397
P0CX87,3337.0,0.000371
P0CX25,10091.0,0.000763
P36526,16492.0,2.86e-05
P36534,33751.0,1.92e-05
P32387,30566.0,9.609999999999999e-05
P53060,27709.0,1.8100000000000003e-05
P10622,10668.0,0.001211
P39975,26815.0,1.42e-06
P40858,18387.0,2.75e-05
P53942,34875.0,8.1e-06
Q12338,12482.0,7.38e-06
P53046,131420.0,1.53e-06
P36517,36965.0,7.98e-05
P36520,36347.0,7.02e-05
P36527,17342.0,6.809999999999999e-05
P32338,33904.0,5.66e-06
P45818,63653.0,1.7800000000000002e-05
P22139,8278.0,0.000117
P27999,14288.0,0.000117
P39956,90211.0,2.85e-05
P38764,109492.0,0.002722
P40156,25274.0,1.22e-05
P0CX85,13910.0,0.006048
P49166,9850.0,0.000567
P05737,27638.0,0.003769
P05319,10746.0,0.003935
Q12224,73484.0,9.68e-06
P36519,33099.0,1.2800000000000001e-05
P38330,83761.0,2.08e-05
Q04740,39431.0,3.59e-06
Q02555,54071.0,5.29e-05
P32529,13661.0,0.000285
P20434,25079.0,1.5199999999999998e-05
P40422,7716.0,6.53e-05
P32565,104232.0,0.000372
P40016,60393.0,0.000172
Q08723,38313.0,0.000287
P38786,32224.0,7.54e-05
Q12532,119069.0,0.000107
P47006,26875.0,0.000117
Q01080,46651.0,4.77e-05
P17890,27724.0,5.070000000000001e-06
P36160,39599.0,0.000403
Q05468,83426.0,2.35e-05
Q04225,57261.0,0.000116
P36070,72388.0,2.12e-06
P40992,60357.0,6.31e-06
Q12754,137509.0,0.0002
Q04847,64405.0,2.8800000000000002e-05
P10964,186432.0,0.000436
P08518,138751.0,0.000311
P34087,19058.0,0.000113
P46969,25967.0,0.000323
Q12377,49774.0,0.000442
Q04062,45782.0,0.000219
P43602,79709.0,1.29e-06
P51862,152596.0,4.25e-06
P38902,13616.0,9.059999999999999e-05
P32349,74017.0,6.86e-05
P35718,24326.0,9.210000000000002e-06
P32561,48904.0,6.170000000000001e-05
Q04712,59254.0,6.25e-06
P32786,102049.0,4.5e-06
P25359,44011.0,5.16e-05
P53256,24407.0,0.000153
P25368,34470.0,7.22e-05
P38961,45985.0,4.6399999999999996e-05
P38204,16505.0,2.13e-06
P36080,50482.0,1.63e-05
P35178,33203.0,9.829999999999999e-05
Q08162,113707.0,7.63e-05
P14127,15803.0,0.001488
P07280,15917.0,0.000953
P04050,191612.0,0.000204
Q04307,12513.0,0.000127
P32496,31919.0,0.000329
Q03465,60153.0,2.5499999999999997e-06
P40571,16344.0,1.95e-05
P40011,25563.0,9.06e-06
P53437,42813.0,2.5899999999999998e-06
Q06511,28212.0,0.000116
P38712,55969.0,7.840000000000001e-05
Q05636,33962.0,8.9e-05
Q06506,65054.0,7.86e-05
P40042,20686.0,1.2700000000000001e-06
P40470,23845.0,4.0600000000000004e-05
P43607,31865.0,1.19e-06
Q08219,39600.0,7.51e-06
Q02983,41721.0,2.62e-06
Q04031,27974.0,5.67e-05
Q12481,36125.0,4.849999999999999e-06
Q08285,26556.0,9.48e-05
P46948,27561.0,6.12e-05
Q12149,84039.0,4.09e-05
P50943,16168.0,1.13e-06
P53117,34706.0,1.21e-06
P0CX48,17749.0,0.004403
Q01855,16002.0,0.000736
P0CX51,15847.0,0.00069
Q3E7X9,7592.0,0.001059
P05750,26503.0,0.0024
P13433,153047.0,0.00011
P39677,91283.0,2.07e-05
Q12167,42829.0,1.62e-05
P38766,81581.0,6.74e-06
Q07829,13351.0,1.22e-06
P46784,12738.0,0.000339
P0CX47,17749.0,0.004286
P0CX56,17038.0,0.001287
Q06109,31133.0,2.02e-05
P38792,39427.0,6.33e-05
Q05022,193134.0,0.000284
Q08746,22963.0,2.0300000000000002e-05
P38192,12447.0,1.26e-06
Q3E754,9760.0,0.000879
P0CX31,15329.0,0.000509
Q3E792,12039.0,0.003208
Q08774,27967.0,1.4400000000000001e-05
Q12277,29055.0,8.58e-05
P25381,55068.0,1.34e-06
Q3E811,7280.0,2.48e-07
Q08745,12739.0,0.000652
P48589,15472.0,0.002549
P0CX52,15847.0,0.000337
P0CX30,16038.0,0.003074
P0C0T4,12009.0,0.001703
P07281,15891.0,0.000849
P39938,13505.0,0.001434
P05759,17216.0,0.003002
P48164,21634.0,0.001004
P0CX39,22490.0,0.000816
P10662,36729.0,0.000105
P38120,31925.0,7.43e-06
Q08281,149344.0,8.18e-06
Q12108,64294.0,3.02e-05
Q12751,113249.0,1.87e-06
P53289,29263.0,2.4e-05
P41057,6661.0,0.001382
P0CX38,26996.0,0.00104
P0CX40,22490.0,0.000595
Q08417,43187.0,1.54e-06
Q06488,102300.0,4.1e-05
P25632,54165.0,3.47e-05
Q05543,46488.0,4.34e-05
P38850,123017.0,1.95e-05
Q03976,37393.0,4.43e-05
P40496,30513.0,5.15e-05
P21771,33057.0,8.01e-05
P53292,39575.0,4.74e-05
P38165,54140.0,1.2e-05
Q12443,44359.0,3.89e-05
P40084,26240.0,5.93e-05
Q05900,27045.0,2.07e-05
P38701,13907.0,0.001839
P0CX32,15329.0,0.000732
P0CX34,7118.0,0.000495
Q05942,24656.0,4.88e-05
P53236,106669.0,7.74e-06
Q06639,101720.0,4.75e-05
Q07979,57794.0,0.000402
P42847,24563.0,5.01e-05
P36056,72190.0,3.01e-05
P47141,30224.0,3.85e-05
Q02950,39445.0,2.6600000000000003e-05
P53850,46212.0,9.24e-06
Q12100,69615.0,3.13e-05
P38711,8865.0,0.00035
P0CX33,7118.0,0.000595
P33442,28743.0,0.002393
P38781,101335.0,1.36e-05
Q02206,72291.0,0.000108
Q05043,43460.0,1.13e-05
P40033,15835.0,1.63e-05
P46654,27962.0,0.001479
P0CX55,17038.0,0.001096
P0C0W1,14626.0,0.000766
P0CX29,16038.0,0.003082
P35997,8879.0,0.00069
P0CX35,29410.0,0.001194
P26783,25039.0,0.001152
P0CX37,26996.0,0.001556
Q04693,153784.0,5.93e-05
P46974,155063.0,3.97e-06
P05756,17029.0,0.000226
P0C0V8,9746.0,0.000738
Q3E7Y3,14626.0,0.00074
P39939,13447.0,0.005036
P39516,14650.0,0.000512
P06367,14537.0,0.000841
P02407,15788.0,0.001779
P0C0X0,7565.0,0.000334
P41058,6728.0,0.001328
P23248,28812.0,0.004239
P0CX36,29410.0,0.00213
P23179,45413.0,1.55e-06
P17123,19912.0,1.0300000000000001e-05
Q06134,55138.0,1.4299999999999999e-06
P18410,30114.0,9.61e-06
Q04921,48193.0,1.3199999999999999e-05
Q01684,21512.0,1.72e-06
P09937,38591.0,1.21e-06
P32558,118630.0,0.000284
Q03707,95498.0,3.16e-05
P39931,27289.0,8.1e-05
P38353,53312.0,0.000105
P53599,180528.0,6.16e-06
P47002,77527.0,3.5100000000000006e-07
P36085,88836.0,4.360000000000001e-06
P37297,214607.0,9.970000000000001e-06
P53598,35032.0,0.000346
P36126,195204.0,9.08e-06
Q04359,46621.0,1.42e-06
Q03868,145181.0,1.23e-06
P32572,34240.0,1.22e-06
P35177,152617.0,3.6e-05
P38985,16430.0,9.94e-05
P12954,134306.0,4.6700000000000003e-05
P11484,66602.0,0.002572
P38788,58238.0,0.001084
P46679,97828.0,1.52e-06
Q12427,56264.0,1.93e-05
P47154,52324.0,0.000229
D6VTK4,47849.0,4.34e-05
P06783,53708.0,4.8e-08
P32917,102727.0,1.99e-05
P12866,144766.0,1.58e-05
P06784,57709.0,1.4599999999999999e-05
P38960,57511.0,1.2e-06
